planet_id,target_id,kepler_object_Name,planet_name,planet_status,preliminary_status,confidence_score,flag_not_transit_like,flag_stellar_Eclipse,flag_centroid_offset,flag_Ephemeris_match,orbital_period_days,orbital_period_upper_err1,orbital_period_lower_err2,tansit_Epoch_time,transit_time_upper_err1,transit_time_lower_err2,impact_parameter,impact_upper_err1,impact_lower_err2,transit_duration_hours,transit_duration_upper_err1,transit_duration_lower_err2,transit_depth_ppm,transit_depth_upper_err1,transit_depth_lower_err2,planet_size_earths,planet_size_earths_err1,planet_size_earths_err2,planet_temperature_k_elvin,planet_temperature_k_elvin_err1,planet_temperature_k_elvin_err2,insolation_flux_earths,insolation_upper_err1,insolation_lower_err2,signal _to_noise_ratio,TEC_planet_number,tce_delivery_name,star_temperature_kelvi n,star_temperature_kelvi n_err1,star_temperature_kelvi n_err2,star_gravity_logg,star_gravity_upper_err1,star_gravity_lower_err2,star_size_suns,star_size_upper_err1,star_size_lower_err2,sky_right_ascension,sky_declination,kepler_magnitude_brightness
87,4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,2.65E-04,-2.65E-04,165.23729,4.30E-03,-4.30E-03,0.013,0.415,-0.013,4.758,0.13,-0.13,1.39E+03,5.64E+01,-5.64E+01,1.83,1.20E-01,-1.50E-01,273,,,1.32,0.29,-0.3,26,3,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
170,6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,koi_period,2.75E-04,-2.75E-04,201.16578,3.29E-03,-3.29E-03,0.018,0.413,-0.018,4.685,0.132,-0.132,1.63E+03,6.67E+01,-6.67E+01,1.94,1.20E-01,-2.20E-01,233,,,0.69,0.15,-0.19,27.4,1,q1_q17_dr25_tce,3593,71,-86,4.757,0.054,-0.027,0.491,0.03,-0.055,289.50848,41.812119,15.849
532,10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,koi_period,8.81E-05,-8.81E-05,158.03986,2.54E-03,-2.54E-03,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,1.63E+03,6.03E+01,-6.03E+01,1.87,1.40E-01,-2.20E-01,301,,,1.95,0.49,-0.55,28.9,3,q1_q17_dr25_tce,3789,75,-82,4.781,0.063,-0.031,0.46,0.035,-0.053,299.83041,47.157459,15.438
560,9710326,K00947.01,Kepler-737 b,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,5.49E-05,-5.49E-05,189.92667,1.57E-03,-1.57E-03,0.009,0.374,-0.009,3.6567,0.0556,-0.0556,1.59E+03,3.39E+01,-3.39E+01,1.83,1.60E-01,-2.10E-01,298,,,1.87,0.52,-0.53,53.8,1,q1_q17_dr25_tce,3755,75,-84,4.781,0.063,-0.031,0.461,0.04,-0.053,291.86285,46.42926,15.19
631,10002261,K00959.01,,CANDIDATE,CANDIDATE,0.729,0,0,0,0,koi_period,2.60E-07,-2.60E-07,175.0725677,1.50E-05,-1.50E-05,0.485,0.081,-0.072,2.44093,0.00378,-0.00378,3.67E+04,1.20E+01,-1.20E+01,2.31,0.00E+00,0.00E+00,181,,,0.26,0,0,2981.3,1,q1_q17_dr25_tce,2661,0,0,5.283,0,0,0.116,0,0,287.55972,46.957085,13.102
663,6960913,K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,koi_period,1.50E-04,-1.50E-04,151.1847,2.10E-03,-2.10E-03,0.004,0.411,-0.004,4.8027,0.0705,-0.0705,1.42E+03,3.23E+01,-3.23E+01,2.19,8.00E-02,-1.40E-01,273,,,1.31,0.22,-0.24,51.8,1,q1_q17_dr25_tce,4016,79,-79,4.658,0.039,-0.015,0.599,0.023,-0.037,295.3045,42.475288,14.995
973,11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,5.53E-05,-5.53E-05,133.64933,2.16E-03,-2.16E-03,0.217,0.245,-0.217,2.8407,0.0741,-0.0741,1.61E+03,5.07E+01,-5.07E+01,1.52,1.90E-01,-2.30E-01,297,,,1.83,0.68,-0.62,34.4,2,q1_q17_dr25_tce,3526,71,-78,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
1276,8692861,K00172.02,Kepler-69 c,CONFIRMED,CANDIDATE,0.693,0,0,0,0,koi_period,2.60E-03,-2.60E-03,150.85827,7.42E-03,-7.42E-03,0.173,0.263,-0.173,12.808,0.265,-0.265,3.40E+02,1.52E+01,-1.52E+01,1.73,2.10E-01,-2.20E-01,286,,,1.59,0.59,-0.45,23.2,2,q1_q17_dr25_tce,5637,113,-101,4.399,0.132,-0.088,0.943,0.117,-0.117,293.26093,44.868889,13.749
1470,10779233,K01989.01,Kepler-1040 b,CONFIRMED,CANDIDATE,0.861,0,0,0,0,koi_period,1.46E-03,-1.46E-03,187.56986,5.29E-03,-5.29E-03,0.001,0.417,-0.001,10.328,0.165,-0.165,5.85E+02,1.92E+01,-1.92E+01,2.28,3.20E-01,-2.00E-01,300,,,1.92,0.77,-0.44,34.7,1,q1_q17_dr25_tce,5646,101,-112,4.447,0.072,-0.108,0.954,0.135,-0.083,283.11377,48.13139,13.328
1550,10027323,K01596.02,Kepler-309 c,CONFIRMED,CANDIDATE,0.738,0,0,0,0,koi_period,5.25E-04,-5.25E-04,138.68069,3.27E-03,-3.27E-03,0.75,0.196,-0.511,3.81,0.137,-0.137,1.21E+03,5.61E+01,-5.61E+01,1.87,1.30E-01,-1.70E-01,204,,,0.41,0.09,-0.1,22.6,2,q1_q17_dr25_tce,3883,69,-93,4.762,0.04,-0.036,0.496,0.036,-0.044,297.50986,46.961262,15.157
1577,9349482,K02020.01,Kepler-1058 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,koi_period,8.47E-04,-8.47E-04,187.04621,6.48E-03,-6.48E-03,0.729,0.035,-0.511,12.831,0.242,-0.242,1.28E+03,3.41E+01,-3.41E+01,2.11,1.50E-01,-1.90E-01,239,,,0.77,0.22,-0.21,42.1,1,q1_q17_dr25_tce,4441,133,-146,4.695,0.059,-0.027,0.546,0.039,-0.049,294.59579,45.875031,15.498
1586,11622600,K01876.01,Kepler-991 b,CONFIRMED,CANDIDATE,0.854,0,0,0,0,koi_period,2.82E-04,-2.82E-04,209.12763,2.83E-03,-2.83E-03,0.033,0.387,-0.033,4.8556,0.0891,-0.0891,1.90E+03,5.31E+01,-5.31E+01,2.45,1.10E-01,-1.30E-01,260,,,1.08,0.2,-0.18,40.1,1,q1_q17_dr25_tce,4316,86,-86,4.678,0.028,-0.023,0.58,0.026,-0.029,297.09067,49.626572,15.187
1763,11462341,K02124.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,koi_period,4.06E-04,-4.06E-04,158.25187,8.15E-03,-8.15E-03,0.947,0,-0.655,4.924,0.157,-0.157,3.55E+02,2.26E+01,-2.26E+01,1.45,7.00E-02,-8.00E-02,311,,,2.21,0.43,-0.39,18.1,1,q1_q17_dr25_tce,4132,83,-91,4.682,0.025,-0.022,0.581,0.03,-0.03,295.28854,49.379791,14.275
1795,12121570,K02290.01,,CANDIDATE,CANDIDATE,0.97,0,0,0,0,koi_period,5.23E-04,-5.23E-04,165.67309,4.93E-03,-4.93E-03,0.032,0.405,-0.032,4.842,0.126,-0.126,7.05E+02,3.58E+01,-3.58E+01,1.82,1.30E-01,-7.00E-02,310,,,2.18,0.53,-0.32,22.6,1,q1_q17_dr25_tce,5051,111,-90,4.628,0.017,-0.052,0.706,0.047,-0.03,296.85101,50.698929,14.447
2024,10027247,K02418.01,Kepler-1229 b,CONFIRMED,CANDIDATE,0.937,0,0,0,0,koi_period,1.29E-03,-1.29E-03,189.26162,9.69E-03,-9.69E-03,0.953,0.018,-0.669,7.464,0.371,-0.371,7.51E+02,5.72E+01,-5.72E+01,1.68,1.20E-01,-2.10E-01,196,,,0.35,0.08,-0.11,15.1,1,q1_q17_dr25_tce,3576,71,-85,4.791,0.055,-0.035,0.463,0.034,-0.058,297.48669,46.996712,15.474
2038,8890150,K02650.01,Kepler-395 c,CONFIRMED,CANDIDATE,0.985,0,0,0,0,koi_period,3.80E-04,-3.80E-04,144.20912,9.70E-03,-9.70E-03,0.034,0.422,-0.034,4.208,0.235,-0.235,4.99E+02,4.72E+01,-4.72E+01,1.14,7.00E-02,-1.00E-01,292,,,1.71,0.35,-0.42,11.5,1,q1_q17_dr25_tce,3765,75,-83,4.725,0.049,-0.021,0.521,0.029,-0.047,293.51108,45.136589,15.987
2054,7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,3.06E-05,-3.06E-05,189.824523,8.08E-04,-8.08E-04,0.35,0.052,-0.35,4.047,0.0415,-0.0415,2.31E+03,2.41E+01,-2.41E+01,2.47,1.70E-01,-2.10E-01,314,,,2.28,0.56,-0.53,106.5,1,q1_q17_dr25_tce,3780,76,-83,4.746,0.042,-0.031,0.511,0.036,-0.043,287.85812,42.542629,15.108
2244,6149910,K02469.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,koi_period,1.56E-03,-1.56E-03,172.3923,7.29E-03,-7.29E-03,0.069,0.383,-0.069,6.905,0.255,-0.255,9.16E+02,4.53E+01,-4.53E+01,2.34,9.00E-02,-1.70E-01,284,,,1.54,0.22,-0.31,23.9,1,q1_q17_dr25_tce,4898,78,-88,4.518,0.068,-0.018,0.803,0.028,-0.06,298.59482,41.43594,15.048
2257,11768142,K02626.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,koi_period,3.08E-04,-3.08E-04,140.00353,6.59E-03,-6.59E-03,0.953,0.019,-0.688,4.307,0.21,-0.21,9.13E+02,5.91E+01,-5.91E+01,1.58,2.00E-01,-2.10E-01,242,,,0.81,0.3,-0.25,17,1,q1_q17_dr25_tce,3554,71,-80,4.867,0.055,-0.055,0.398,0.049,-0.054,294.36609,49.915058,15.931
2329,10917043,K02770.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,koi_period,2.05E-03,-2.05E-03,284.18824,6.74E-03,-6.74E-03,0.008,0.42,-0.008,8.681,0.215,-0.215,1.25E+03,5.99E+01,-5.99E+01,2.11,1.80E-01,-1.70E-01,200,,,0.38,0.13,-0.11,24.3,1,q1_q17_dr25_tce,4400,157,-157,4.659,0.035,-0.039,0.624,0.055,-0.05,290.25385,48.360821,15.558
2359,8611257,K02931.01,Kepler-1389 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,koi_period,9.16E-04,-9.16E-04,148.53067,8.38E-03,-8.38E-03,0.947,0.005,-0.674,7.208,0.226,-0.226,5.38E+02,3.06E+01,-3.06E+01,2.17,1.50E-01,-8.00E-02,300,,,1.93,0.44,-0.29,20.5,1,q1_q17_dr25_tce,5010,100,-100,4.623,0.014,-0.052,0.715,0.047,-0.029,285.71741,44.758419,14.699
2378,6679295,K02862.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,koi_period,1.78E-04,-1.78E-04,144.18324,6.49E-03,-6.49E-03,0.489,0.466,-0.288,2.258,0.145,-0.145,1.00E+03,8.12E+01,-8.12E+01,1.64,9.00E-02,-1.10E-01,316,,,2.35,0.49,-0.48,12.1,1,q1_q17_dr25_tce,3678,73,-80,4.755,0.028,-0.032,0.512,0.029,-0.035,287.94861,42.156139,15.907
2566,5609593,K02834.01,Kepler-1362 b,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,1.38E-03,-1.38E-03,234.72601,7.70E-03,-7.70E-03,0.49,0.064,-0.417,5.568,0.2,-0.2,1.21E+03,7.02E+01,-7.02E+01,2.35,2.20E-01,-1.70E-01,248,,,0.89,0.33,-0.23,20,1,q1_q17_dr25_tce,4648,167,-167,4.631,0.032,-0.042,0.675,0.062,-0.05,288.53854,40.87711,15.839
2617,3642335,K03010.01,Kepler-1410 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,koi_period,6.50E-04,-6.50E-04,179.28674,7.87E-03,-7.87E-03,0.004,0.463,-0.004,4.397,0.238,-0.238,7.14E+02,5.37E+01,-5.37E+01,1.39,7.00E-02,-1.00E-01,244,,,0.84,0.17,-0.16,15.4,1,q1_q17_dr25_tce,3808,69,-76,4.734,0.033,-0.027,0.522,0.028,-0.035,290.51019,38.743542,15.757
2723,2973386,K03034.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,koi_period,1.90E-04,-1.90E-04,138.01479,4.48E-03,-4.48E-03,0.881,0.051,-0.607,2.012,0.13,-0.13,8.60E+02,6.79E+01,-6.79E+01,1.66,1.20E-01,-1.70E-01,291,,,1.7,0.4,-0.45,15.1,1,q1_q17_dr25_tce,3720,73,-81,4.764,0.054,-0.031,0.48,0.033,-0.05,286.98013,38.165218,15.572
2885,8509442,K02992.01,,CANDIDATE,CANDIDATE,0.9,0,0,0,0,koi_period,5.44E-04,-5.44E-04,152.6726,5.87E-03,-5.87E-03,0.579,0.345,-0.358,3.48,0.166,-0.166,1.27E+03,8.65E+01,-8.65E+01,2.03,1.40E-01,-1.80E-01,233,,,0.7,0.17,-0.18,17.1,1,q1_q17_dr25_tce,3952,86,-94,4.716,0.04,-0.036,0.553,0.04,-0.049,296.73724,44.50148,15.995
2910,6665223,K01232.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,koi_period,,,524.8465031,,,0.68,,,12.1687,,,2.75E+02,,,1.53,1.20E-01,-1.20E-01,215,,,0.51,0.13,-0.11,5.9,2,q1_q17_dr25_tce,5316,106,-106,4.477,0.077,-0.056,0.872,0.07,-0.07,281.74261,42.123081,14.427
2955,8609450,K01278.05,,FALSE POSITIVE,FALSE POSITIVE,0.174,1,0,0,0,koi_period,8.66E-03,-8.66E-03,208.4914,3.45E-02,-3.45E-02,0.336,0.127,-0.336,9.81,1,-1,2.39E+02,3.73E+01,-3.73E+01,1.35,1.40E-01,-1.30E-01,292,,,1.71,0.53,-0.43,7,5,q1_q17_dr25_tce,5600,112,-100,4.455,0.102,-0.077,0.872,0.088,-0.088,284.67728,44.79768,15.204
2979,10748393,K01289.02,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,0,0,koi_period,1.23E-02,-1.23E-02,365.94877,8.48E-03,-8.48E-03,0.287,0.192,-0.287,8.519,0.874,-0.874,7.48E+02,3.13E+02,-3.13E+02,2.2,3.60E-01,-2.30E-01,214,,,0.49,0.28,-0.14,4.9,2,q1_q17_dr25_tce,5284,185,-185,4.523,0.076,-0.102,0.812,0.133,-0.082,297.71039,48.083832,15.399
2992,8822216,K00581.02,Kepler-610 c,CONFIRMED,CANDIDATE,0.962,0,0,0,0,koi_period,1.39E-03,-1.39E-03,143.31451,7.19E-03,-7.19E-03,0.016,0.437,-0.016,8.577,0.201,-0.201,7.47E+02,3.39E+01,-3.39E+01,2.41,5.80E-01,-2.30E-01,318,,,2.43,1.68,-0.68,22.5,2,q1_q17_dr25_tce,5713,138,-173,4.541,0.042,-0.168,0.893,0.215,-0.086,293.17133,45.065601,14.807
3019,11615258,K05922.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.95E-02,-1.95E-02,182.838,4.14E-02,-4.14E-02,0.093,0.371,-0.093,5.887,0.989,-0.989,3.68E+02,7.09E+01,-7.09E+01,2.15,7.10E-01,-2.40E-01,287,,,1.59,1.55,-0.48,6.6,1,q1_q17_dr25_tce,6315,168,-205,4.407,0.067,-0.216,1.116,0.37,-0.123,294.15775,49.614971,14.666
3031,10387742,K02583.02,,FALSE POSITIVE,FALSE POSITIVE,0.217,1,0,0,0,koi_period,2.88E-03,-2.88E-03,271.06864,6.93E-03,-6.93E-03,0.943,0.032,-0.671,4.314,0.436,-0.436,1.14E+02,1.86E+01,-1.86E+01,1.25,1.80E-01,-8.00E-02,272,,,1.29,0.52,-0.25,7.5,2,q1_q17_dr25_tce,5640,101,-113,4.492,0.045,-0.113,0.921,0.131,-0.061,283.42911,47.59251,12.623
3057,3966801,K00494.01,Kepler-577 b,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,5.82E-05,-5.82E-05,188.78889,1.75E-03,-1.75E-03,0.68,0.206,-0.439,4.0251,0.0791,-0.0791,1.13E+03,2.90E+01,-2.90E+01,1.7,2.10E-01,-3.30E-01,314,,,2.3,1.17,-1.1,45.1,1,q1_q17_dr25_tce,3787,163,-204,4.775,0.096,-0.056,0.477,0.061,-0.092,294.71194,39.073761,14.885
3070,12302530,K00438.02,Kepler-155 c,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,1.36E-04,-1.36E-04,183.52054,2.14E-03,-2.14E-03,0.682,0.036,-0.488,3.1592,0.0745,-0.0745,1.08E+03,2.93E+01,-2.93E+01,1.87,1.10E-01,-1.20E-01,271,,,1.28,0.26,-0.25,38.4,2,q1_q17_dr25_tce,3984,71,-86,4.72,0.03,-0.03,0.539,0.031,-0.035,288.49582,51.08194,14.258
3109,10593626,K00087.01,Kepler-22 b,CONFIRMED,CANDIDATE,0.881,0,0,0,0,koi_period,1.21E-03,-1.21E-03,133.69719,2.14E-03,-2.14E-03,0.856,0.043,-0.649,7.565,0.108,-0.108,5.29E+02,1.05E+01,-1.05E+01,2.34,2.20E-01,-2.30E-01,257,,,1.03,0.26,-0.24,57.4,1,q1_q17_dr25_tce,5516,82,-74,4.446,0.104,-0.064,0.886,0.08,-0.089,289.2175,47.88446,11.664
3123,5640085,K00448.02,Kepler-159 c,CONFIRMED,FALSE POSITIVE,0,0,1,0,0,koi_period,1.81E-04,-1.81E-04,194.6107,2.78E-03,-2.78E-03,0.011,0.417,-0.011,4.6814,0.0975,-0.0975,1.71E+03,4.68E+01,-4.68E+01,2.05,1.50E-01,-1.70E-01,275,,,1.35,0.33,-0.31,38.9,2,q1_q17_dr25_tce,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,297.07016,40.86879,14.902
3217,8845205,K00463.01,Kepler-560 b,CONFIRMED,CANDIDATE,0.001,0,0,0,0,koi_period,1.56E-05,-1.56E-05,185.269061,6.74E-04,-6.74E-04,0.712,0.154,-0.488,1.94,0.0457,-0.0457,2.60E+03,3.97E+01,-3.97E+01,1.55,3.20E-01,-2.90E-01,267,,,1.21,0.72,-0.47,75.7,1,q1_q17_dr25_tce,3395,74,-67,4.97,0.072,-0.065,0.283,0.059,-0.053,300.20609,45.018139,14.708
3273,8017703,K00518.03,Kepler-174 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,koi_period,1.39E-03,-1.39E-03,364.15832,3.34E-03,-3.34E-03,0.044,0.464,-0.044,8.677,0.157,-0.157,1.29E+03,2.69E+01,-2.69E+01,2.29,1.00E-01,-1.30E-01,212,,,0.48,0.09,-0.09,49,2,q1_q17_dr25_tce,4859,97,-97,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
3274,1995712,K07626.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,2.01E-02,-2.01E-02,307.6255,2.65E-02,-2.65E-02,0.002,0.462,-0.002,10.42,1.5,-1.5,6.34E+02,8.12E+01,-8.12E+01,2.46,6.80E-01,-3.70E-01,249,,,0.91,0.75,-0.33,9.9,1,q1_q17_dr25_tce,6079,163,-200,4.411,0.12,-0.18,0.974,0.271,-0.146,286.21048,37.465591,14.936
3413,9002278,K00701.03,Kepler-62 e,CONFIRMED,CANDIDATE,0.994,0,0,0,0,koi_period,5.02E-04,-5.02E-04,150.41158,3.17E-03,-3.17E-03,0.101,0.353,-0.101,7.123,0.102,-0.102,7.11E+02,1.56E+01,-1.56E+01,1.72,1.00E-01,-7.00E-02,269,,,1.24,0.27,-0.19,46.3,3,q1_q17_dr25_tce,4926,98,-98,4.653,0.017,-0.049,0.662,0.041,-0.027,283.21274,45.349861,13.725
3444,1025986,K07621.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,3.93E-02,-3.93E-02,315.2486,9.39E-02,-9.39E-02,0.595,0.34,-0.395,3.37,5.5,-5.5,2.29E+02,4.30E+01,-4.30E+01,1.86,3.30E-01,-3.60E-01,303,,,2,0.92,-0.76,7.5,1,q1_q17_dr25_tce,5604,84,-67,4.226,0.208,-0.112,1.187,0.207,-0.23,291.03369,36.771042,10.15
3586,7761585,K04140.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,1.73E-02,-1.73E-02,186.434,3.48E-02,-3.48E-02,0.1543,0.3629,-0.1542,7.86,1.4,-1.4,6.71E+02,1.48E+02,-1.48E+02,2.48,8.40E-01,-2.40E-01,314,,,2.29,2.26,-0.65,6.4,,,6045,157,-198,4.494,0.044,-0.256,0.955,0.324,-0.09,294.64081,43.45393,15.971
3626,6106282,K04087.01,Kepler-440 b,CONFIRMED,CANDIDATE,1,0,0,0,0,koi_period,9.53E-04,-9.53E-04,215.5204,8.06E-03,-8.06E-03,0.046,0.404,-0.046,8.029,0.21,-0.21,8.78E+02,4.22E+01,-4.22E+01,1.61,1.00E-01,-8.00E-02,229,,,0.65,0.14,-0.11,24.1,1,q1_q17_dr25_tce,4133,74,-82,4.705,0.023,-0.033,0.561,0.033,-0.03,285.34995,41.452209,15.134
3634,10075409,K04019.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,2.02E-02,-2.02E-02,159.4314,4.08E-02,-4.08E-02,0.3698,0.0711,-0.3696,15.16,1.6,-1.6,1.02E+03,1.09E+02,-1.09E+02,2.34,3.40E-01,-1.70E-01,200,,,0.38,0.18,-0.09,12.2,,,5054,160,-136,4.606,0.028,-0.089,0.74,0.106,-0.055,291.90503,47.094929,15.892
3688,3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,koi_period,2.34E-03,-2.34E-03,217.3573,1.08E-02,-1.08E-02,0.04,0.428,-0.04,9.568,0.287,-0.287,9.51E+02,4.70E+01,-4.70E+01,2.41,2.20E-01,-1.00E-01,268,,,1.21,0.35,-0.18,21,1,q1_q17_dr25_tce,5273,105,-105,4.566,0.025,-0.07,0.801,0.072,-0.033,291.67682,38.874908,14.838
3694,11415243,K04036.01,Kepler-1544 b,CONFIRMED,CANDIDATE,0.965,0,0,0,0,koi_period,2.10E-03,-2.10E-03,211.43982,9.76E-03,-9.76E-03,0.083,0.399,-0.083,6.582,0.36,-0.36,6.14E+02,4.71E+01,-4.71E+01,1.69,1.00E-01,-6.00E-02,241,,,0.8,0.17,-0.12,15.3,1,q1_q17_dr25_tce,4798,95,-95,4.62,0.015,-0.045,0.707,0.043,-0.025,297.285,49.21246,14.061
3700,5956633,K04107.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,koi_period,2.10E-02,-2.10E-02,307.2714,3.61E-02,-3.61E-02,0.235,0.2263,-0.2349,15.76,1.9,-1.9,7.34E+02,7.83E+01,-7.83E+01,2.4,7.80E-01,-1.80E-01,237,,,0.75,0.72,-0.18,18.2,,,5713,158,-169,4.541,0.026,-0.25,0.893,0.288,-0.069,290.60129,41.26902,15.501
3712,3117046,K04114.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,koi_period,1.13E-02,-1.13E-02,415.3142,2.07E-02,-2.07E-02,0.317,0.135,-0.317,11.461,0.82,-0.82,4.97E+02,4.50E+01,-4.50E+01,2.37,6.40E-01,-2.80E-01,285,,,1.56,1.2,-0.5,12.9,1,q1_q17_dr25_tce,6373,151,-207,4.438,0.06,-0.18,1.047,0.284,-0.122,291.56772,38.267109,14.821
3738,6428794,K04054.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,koi_period,1.55E-03,-1.55E-03,201.8055,8.54E-03,-8.54E-03,0.754,0.164,-0.55,8.931,0.213,-0.213,6.41E+02,3.02E+01,-3.02E+01,2.21,1.50E-01,-1.20E-01,273,,,1.31,0.3,-0.23,24.5,1,q1_q17_dr25_tce,5171,103,-103,4.545,0.045,-0.05,0.801,0.054,-0.043,286.60889,41.889339,14.566
3784,8743082,K04348.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,9.59E-02,-9.59E-02,236.672,1.48E-01,-1.48E-01,0.0035,0.4595,-0.0031,13.74,3.1,-3.1,5.29E+02,9.01E+01,-9.01E+01,2.39,1.02E+00,-2.70E-01,268,,,1.23,1.55,-0.38,12.8,,,5993,162,-199,4.415,0.072,-0.284,1.042,0.444,-0.116,287.25095,44.946308,15.413
3799,5512580,K04281.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,1.35E-02,-1.35E-02,281.6723,3.58E-02,-3.58E-02,0.0358,0.4452,-0.0358,9.71,1.5,-1.5,6.32E+02,9.43E+01,-9.43E+01,2.2,7.30E-01,-1.70E-01,235,,,0.72,0.73,-0.17,7.6,,,5750,165,-164,4.538,0.028,-0.25,0.882,0.296,-0.067,283.72955,40.789028,15.371
3801,6359820,K04283.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,3.42E-02,-3.42E-02,347.0408,3.92E-02,-3.92E-02,0.1599,0.3291,-0.1595,10.56,2.3,-2.3,3.70E+02,7.08E+01,-7.08E+01,1.84,6.70E-01,-1.60E-01,267,,,1.2,1.26,-0.32,7.8,,,6029,151,-188,4.494,0.042,-0.268,0.956,0.35,-0.084,290.35706,41.76162,15.027
3820,8418018,K04285.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,1.72E-02,-1.72E-02,217.8357,2.12E-02,-2.12E-02,0.4268,0.0215,-0.4211,13.879,0.888,-0.888,2.54E+02,2.91E+01,-2.91E+01,1.34,5.80E-01,-1.10E-01,233,,,0.7,0.92,-0.16,17.1,,,5763,154,-144,4.559,0.032,-0.3,0.827,0.365,-0.065,286.22708,44.430328,13.962
3829,8459663,K04356.01,Kepler-1593 b,CONFIRMED,CANDIDATE,0.976,0,0,0,0,koi_period,2.15E-03,-2.15E-03,201.47056,9.66E-03,-9.66E-03,0.024,0.413,-0.024,6.689,0.345,-0.345,1.53E+03,1.15E+02,-1.15E+02,1.74,1.40E-01,-2.00E-01,186,,,0.28,0.09,-0.09,14.8,1,q1_q17_dr25_tce,4367,124,-155,4.822,0.06,-0.054,0.452,0.038,-0.052,300.48816,44.46067,15.873
3837,8309169,K04218.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,1.41E-02,-1.41E-02,257.9779,3.57E-02,-3.57E-02,0.753,0.207,-0.4046,4.68,1.1,-1.1,4.62E+02,1.27E+02,-1.27E+02,1.97,8.60E-01,-1.70E-01,271,,,1.28,1.65,-0.33,4,,,6074,174,-176,4.522,0.049,-0.3,0.847,0.365,-0.075,295.15546,44.294861,15.099
3846,8483021,K04291.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,5.10E-02,-5.10E-02,241.7138,2.31E-02,-2.31E-02,0.6901,0.2651,-0.4772,8.68,1.2,-1.2,2.28E+02,3.27E+01,-3.27E+01,1.84,7.60E-01,-2.90E-01,297,,,1.84,2.28,-0.72,13,,,6247,192,-231,4.309,0.139,-0.251,1.147,0.469,-0.184,286.40723,44.527355,13.971
3852,11449918,K04362.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,koi_period,8.60E-02,-8.60E-02,303.4857,9.40E-02,-9.40E-02,0.0624,0.4267,-0.0622,15.19,3.6,-3.6,2.68E+02,5.17E+01,-5.17E+01,1.34,5.50E-01,-1.40E-01,227,,,0.62,0.8,-0.16,6.6,,,5497,174,-139,4.508,0.063,-0.258,0.827,0.343,-0.083,288.93597,49.360142,14.878
